iter	RMSE
285	1786.328016
286	1785.736558
287	1785.49973
288	1785.306231
289	1784.985869
290	1784.328515
291	1784.09743
292	1783.722948
293	1783.408428
294	1783.07839
295	1782.841823
296	1782.322604
297	1781.785351
298	1781.373904
299	1780.963373
300	1780.643166
301	1780.444958
302	1780.086205
303	1779.529583
304	1778.867957
305	1778.535205
306	1778.066434
307	1777.725332
308	1777.466708
309	1777.087586
310	1776.75257
311	1776.236873
312	1775.985253
313	1775.819953
314	1775.428126
315	1775.188074
316	1774.648069
317	1774.201539
318	1773.815702
319	1773.458841
320	1773.235313
321	1772.831693
322	1772.374082
323	1771.942107
324	1771.580961
325	1771.327695
326	1770.794851
327	1770.502095
328	1770.088925
329	1769.708241
330	1769.309999
331	1769.088978
332	1768.836615
333	1768.596917
334	1768.310099
335	1767.845419
336	1767.592003
337	1767.296494
338	1766.940585
339	1766.750272
340	1766.420959
341	1766.109047
342	1765.905389
343	1765.560468
344	1765.305147
345	1765.101804
346	1764.607911
347	1764.231239
348	1764.093127
349	1763.621345
350	1763.207403
351	1762.777547
352	1762.426241
353	1761.953823
354	1761.525483
355	1761.237882
356	1760.919791
357	1760.685893
358	1760.329071
359	1759.979759
360	1759.502976
361	1759.337534
362	1759.043003
363	1758.86646
364	1758.636306
365	1758.316151
366	1758.046763
367	1757.791226
368	1757.585344
369	1757.377944
370	1756.942537
371	1756.713704
372	1756.536635
373	1756.284899
374	1755.894273
375	1755.73982
376	1755.275496
377	1755.006981
378	1754.682592
379	1754.226109
380	1753.914837
381	1753.780194
382	1753.497487
383	1753.219179
384	1752.899455
385	1752.696292
386	1752.392845
387	1752.071187
388	1751.932257
389	1751.766191
390	1751.572008
391	1751.173179
392	1750.834754
393	1750.467975
394	1750.260654
395	1750.110152
396	1749.789073
397	1749.523667
398	1749.29715
399	1748.83641
400	1748.523175
401	1748.236175
402	1747.993312
403	1747.587587
404	1747.163512
405	1746.883793
406	1746.58406
407	1746.340478
408	1746.137195
409	1745.825791
410	1745.478752
411	1745.030335
412	1744.748638
413	1744.554296
414	1744.164334
415	1743.745177
416	1743.366499
417	1742.969497
418	1742.585574
419	1742.396864
420	1742.278896
421	1741.919948
422	1741.650142
423	1741.298415
424	1741.040271
425	1740.755209
426	1740.488335
427	1740.308171
428	1740.154242
429	1739.964221
430	1739.660462
431	1739.508501
432	1739.172975
433	1738.922372
434	1738.731103
435	1738.546052
436	1738.209597
437	1738.032985
438	1737.687743
439	1737.300062
440	1737.026975
441	1736.791423
442	1736.382175
443	1736.118299
444	1735.906206
445	1735.744871
446	1735.465626
447	1735.253577
448	1734.95804
449	1734.760387
450	1734.479824
451	1734.321367
452	1734.065492
453	1733.962306
454	1733.671012
455	1733.403106
456	1733.136023
457	1732.90543
458	1732.683747
459	1732.570861
460	1732.260259
461	1732.016778
462	1731.761804
463	1731.599842
464	1731.37949
465	1731.090313
466	1730.864168
467	1730.514064
468	1730.346341
469	1730.112594
470	1729.88338
471	1729.623417
472	1729.430014
473	1729.324677
474	1729.187316
475	1728.962735
476	1728.758768
477	1728.494396
478	1728.273447
479	1728.151924
480	1727.963807
481	1727.859884
482	1727.595422
483	1727.420247
484	1727.27015
485	1727.00534
486	1726.816315
487	1726.578044
488	1726.35214
489	1726.132534
490	1725.965475
491	1725.738937
492	1725.59214
493	1725.41824
494	1725.252451
495	1725.015606
496	1724.816288
497	1724.687207
498	1724.572854
499	1724.32802
500	1724.125565
501	1723.998957
502	1723.810936
503	1723.651018
504	1723.471656
505	1723.217617
506	1723.005975
507	1722.692476
508	1722.418759
509	1722.249751
510	1722.059963
511	1721.84819
512	1721.692694
513	1721.52509
514	1721.272204
515	1721.106829
516	1720.916153
517	1720.746815
518	1720.519127
519	1720.186077
520	1720.063887
521	1719.866666
522	1719.657456
523	1719.400426
524	1719.210845
525	1719.043766
526	1718.846849
527	1718.491575
528	1718.239241
529	1717.97802
530	1717.661721
531	1717.295517
532	1717.035019
533	1716.734861
534	1716.558323
535	1716.378832
536	1716.242692
537	1716.011521
538	1715.745468
539	1715.552118
540	1715.301856
541	1715.013565
542	1714.727713
543	1714.57017
544	1714.356762
545	1714.123745
546	1714.045573
547	1713.936461
548	1713.715355
549	1713.55858
550	1713.337319
551	1713.202433
552	1712.928794
553	1712.669334
554	1712.350747
555	1712.239704
556	1712.0386
557	1711.861405
558	1711.690666
559	1711.592753
560	1711.465801
561	1711.319672
562	1711.179655
563	1710.981079
564	1710.631756
565	1710.314788
566	1710.14047
567	1710.0357
568	1709.797926
569	1709.651576
570	1709.366771
571	1709.143233
572	1708.956908
573	1708.86258
574	1708.60866
575	1708.396821
576	1708.218719
577	1708.085335
578	1707.842334
579	1707.656321
580	1707.402758
581	1707.140972
582	1706.987432
583	1706.745588
584	1706.452794
585	1706.322512
586	1706.157516
587	1705.949825
588	1705.781111
589	1705.626662
590	1705.446504
591	1705.151988
592	1705.062723
593	1704.929488
594	1704.729553
595	1704.51913
596	1704.398174
597	1704.220417
598	1704.089794
599	1703.852299
600	1703.64911
601	1703.49161
602	1703.403829
603	1703.257172
604	1703.055854
605	1702.960185
606	1702.825458
607	1702.606987
608	1702.490444
609	1702.343268
610	1702.164968
611	1702.0758
612	1701.906136
613	1701.552859
614	1701.375799
615	1701.232531
616	1701.063031
617	1700.985159
618	1700.876181
619	1700.611237
620	1700.439095
621	1700.281299
622	1699.946045
623	1699.827072
624	1699.717126
625	1699.44639
626	1699.323202
627	1699.209427
628	1698.999798
629	1698.682048
630	1698.495431
631	1698.247195
632	1698.087254
633	1697.851912
634	1697.646583
635	1697.55333
636	1697.436154
637	1697.322024
638	1697.246368
639	1697.075962
640	1696.979636
641	1696.811964
642	1696.602391
643	1696.456465
644	1696.362555
645	1696.254533
646	1696.022099
647	1695.806421
648	1695.645264
649	1695.368883
650	1695.265751
651	1695.237616
652	1695.07437
653	1694.954803
654	1694.799374
655	1694.702669
656	1694.475502
657	1694.218564
658	1694.019119
659	1693.818107
660	1693.608764
661	1693.475053
662	1693.41443
663	1693.276404
664	1692.906824
665	1692.658059
666	1692.553266
667	1692.288322
668	1692.002344
669	1691.907594
670	1691.775075
671	1691.525662
672	1691.298754
673	1691.071422
674	1690.913487
675	1690.820965
676	1690.668384
677	1690.529465
678	1690.337015
679	1690.183814
680	1689.986547
681	1689.876041
682	1689.737647
683	1689.592143
684	1689.483516
685	1689.375334
686	1689.147716
687	1689.036432
688	1688.941777
689	1688.832872
690	1688.767636
691	1688.663337
692	1688.432643
693	1688.293195
694	1688.118053
695	1687.967947
696	1687.712587
697	1687.496862
698	1687.312707
699	1687.172663
700	1686.973572
701	1686.819086
702	1686.618616
703	1686.43894
704	1686.328825
705	1686.080696
706	1685.955463
707	1685.772309
708	1685.641825
709	1685.354008
710	1685.262825
711	1685.191556
712	1685.012434
713	1684.888131
714	1684.630424
715	1684.534796
716	1684.460702
717	1684.31088
718	1684.191289
719	1683.972468
720	1683.833948
721	1683.585268
722	1683.471594
723	1683.275576
724	1683.180953
725	1682.979854
726	1682.775736
727	1682.645993
728	1682.429307
729	1682.20348
730	1682.136872
731	1681.990423
732	1681.876473
733	1681.688391
734	1681.466644
735	1681.341099
736	1681.149919
737	1680.987933
738	1680.852436
739	1680.693082
740	1680.510751
741	1680.402472
742	1680.235938
743	1680.136947
744	1679.967686
745	1679.861868
746	1679.694397
747	1679.502071
748	1679.37758
749	1679.193227
750	1679.080645
751	1678.902334
752	1678.797359
753	1678.707543
754	1678.593238
755	1678.465033
756	1678.324071
757	1678.146813
758	1677.916281
759	1677.760004
760	1677.541736
761	1677.422123
762	1677.224903
763	1677.145459
764	1677.048968
765	1676.88456
766	1676.797692
767	1676.667338
768	1676.525266
769	1676.378771
770	1676.259873
771	1676.185251
772	1675.96456
773	1675.788865
774	1675.726333
775	1675.641961
776	1675.371427
777	1675.104982
778	1674.953586
779	1674.76892
780	1674.679462
781	1674.517626
782	1674.419102
783	1674.263535
784	1674.017428
785	1673.886269
786	1673.793741
787	1673.659384
788	1673.554645
789	1673.443969
790	1673.299385
791	1673.091608
792	1672.964533
793	1672.86257
794	1672.764017
795	1672.71456
796	1672.541214
797	1672.33234
798	1672.2258
799	1672.12522
800	1672.001688
801	1671.803945
802	1671.693585
803	1671.598492
804	1671.465179
805	1671.365199
806	1671.204359
807	1671.161937
808	1670.994858
809	1670.895054
810	1670.732667
811	1670.535041
812	1670.418816
813	1670.27678
814	1670.147936
815	1669.955202
816	1669.791519
817	1669.614359
818	1669.490435
819	1669.396259
820	1669.316289
821	1669.174118
822	1668.994694
823	1668.877975
824	1668.785161
825	1668.618922
826	1668.485953
827	1668.323971
828	1668.222654
829	1668.084343
830	1667.912346
831	1667.733876
832	1667.662402
833	1667.595346
834	1667.479159
835	1667.411748
836	1667.345206
837	1667.185768
838	1666.993197
839	1666.846417
840	1666.739909
841	1666.560107
842	1666.490165
843	1666.379783
844	1666.200266
845	1666.146412
846	1666.050614
847	1665.84859
848	1665.719386
849	1665.633631
850	1665.494283
851	1665.414559
852	1665.299928
853	1665.078276
854	1664.974079
855	1664.916632
856	1664.819782
857	1664.694707
858	1664.567533
859	1664.358576
860	1664.28721
861	1664.199013
862	1664.102911
863	1663.976679
864	1663.863978
865	1663.781362
866	1663.706542
867	1663.54191
868	1663.397393
869	1663.297976
870	1663.176154
871	1663.073405
872	1662.901551
873	1662.75018
874	1662.603369
875	1662.467595
876	1662.357574
877	1662.151118
878	1662.067661
879	1662.002951
880	1661.864621
881	1661.634812
882	1661.561988
883	1661.4211
884	1661.243312
885	1661.103721
886	1661.038669
887	1660.872655
888	1660.729557
889	1660.547163
890	1660.355668
891	1660.250738
892	1660.153115
893	1659.988227
894	1659.922929
895	1659.778583
896	1659.713635
897	1659.653583
898	1659.505021
899	1659.415535
900	1659.265431
901	1659.210005
902	1659.114548
903	1659.011906
904	1658.897607
905	1658.692286
906	1658.580319
907	1658.439435
908	1658.254035
909	1658.121307
910	1658.005591
911	1657.843727
912	1657.719422
913	1657.605318
914	1657.430338
915	1657.321187
916	1657.202555
917	1657.033405
918	1656.918279
919	1656.739
920	1656.632696
921	1656.46856
922	1656.381668
923	1656.290833
924	1656.128327
925	1656.011077
926	1655.901988
927	1655.853847
928	1655.716573
929	1655.62661
930	1655.556911
931	1655.487309
932	1655.333944
933	1655.147744
934	1654.916159
935	1654.818008
936	1654.675769
937	1654.513049
938	1654.323482
939	1654.211361
940	1654.12373
941	1653.944435
942	1653.865341
943	1653.772727
944	1653.637353
945	1653.529638
946	1653.406836
947	1653.292434
948	1653.155611
949	1653.051893
950	1652.941689
951	1652.861208
952	1652.741293
953	1652.62487
954	1652.546392
955	1652.416917
956	1652.307146
957	1652.197293
958	1652.061423
959	1651.943833
960	1651.843487
961	1651.755339
962	1651.625016
963	1651.466982
964	1651.353816
965	1651.177732
966	1651.031202
967	1650.907123
968	1650.820564
969	1650.746901
970	1650.691539
971	1650.570441
972	1650.476332
973	1650.260467
974	1650.173163
975	1650.06973
976	1650.002011
977	1649.91514
978	1649.799497
979	1649.647442
980	1649.463509
981	1649.439491
982	1649.368665
983	1649.292565
984	1649.180468
985	1649.105228
986	1648.971137
987	1648.888335
988	1648.791513
989	1648.700475
990	1648.650119
991	1648.546442
992	1648.448312
993	1648.408812
994	1648.275016
995	1648.215749
996	1648.128025
997	1648.038281
998	1647.912332
999	1647.801657
