iter	RMSE
0	38.34565499
1	38.27786135
2	38.21161655
3	38.14709912
4	38.07824385
5	38.00930751
6	37.94326321
7	37.88114607
8	37.81490434
9	37.74847547
10	37.68724492
11	37.62313848
12	37.55700589
13	37.4926362
14	37.43222662
15	37.37040432
16	37.30823804
17	37.2448531
18	37.18370723
19	37.12356086
20	37.06311268
21	37.00393884
22	36.94156821
23	36.88240627
24	36.825929
25	36.76940566
26	36.71336486
27	36.65475119
28	36.59460456
29	36.54187109
30	36.48837312
31	36.43495248
32	36.37902584
33	36.32322459
34	36.2666228
35	36.21280455
36	36.16289621
37	36.10907853
38	36.05665985
39	36.0015851
40	35.95138915
41	35.89941595
42	35.84580858
43	35.79840811
44	35.74878089
45	35.69774625
46	35.64751437
47	35.5982142
48	35.54970638
49	35.50324799
50	35.45440098
51	35.40757061
52	35.36342162
53	35.3123887
54	35.26375264
55	35.21743954
56	35.1727142
57	35.1286048
58	35.0833701
59	35.04339029
60	34.99767755
61	34.95486678
62	34.91107967
63	34.86494995
64	34.822533
65	34.77787516
66	34.73808823
67	34.69612483
68	34.65368615
69	34.6150527
70	34.57336359
71	34.53219934
72	34.49339806
73	34.45165127
74	34.41454337
75	34.37211959
76	34.33630098
77	34.29767563
78	34.25897536
79	34.2198693
80	34.17972451
81	34.14343453
82	34.10845737
83	34.07301456
84	34.03619217
85	33.99855013
86	33.96375228
87	33.92647135
88	33.89092301
89	33.85613549
90	33.81989852
91	33.78924137
92	33.75787311
93	33.72152154
94	33.68808636
95	33.65717251
96	33.62408247
97	33.5910414
98	33.5590219
99	33.52551246
100	33.49117523
101	33.4597617
102	33.42809645
103	33.39572489
104	33.36649608
105	33.33602464
106	33.30787422
107	33.27495041
108	33.24781278
109	33.21717513
110	33.18676784
111	33.15514496
112	33.1253599
113	33.09831374
114	33.0677345
115	33.04343847
116	33.01749327
117	32.98838356
118	32.96174528
119	32.93502347
120	32.90750878
121	32.87827225
122	32.85061567
123	32.82516484
124	32.79846624
125	32.77259214
126	32.74587154
127	32.7174769
128	32.69108275
129	32.6664226
130	32.63941823
131	32.61619085
132	32.58973759
133	32.56456435
134	32.54131412
135	32.51680745
136	32.49576263
137	32.47150604
138	32.44698886
139	32.42564518
140	32.40289488
141	32.38009175
142	32.35594125
143	32.33071934
144	32.30868814
145	32.28931139
146	32.26729453
147	32.24493052
148	32.2251278
149	32.20173554
150	32.1789867
151	32.15772573
152	32.13410015
153	32.11337503
154	32.09223989
155	32.06956125
156	32.04801458
157	32.02763739
158	32.00700746
159	31.98495669
160	31.96582647
161	31.94566407
162	31.92604652
163	31.90561709
164	31.88604139
165	31.86725196
166	31.84771151
167	31.82833193
168	31.80820207
169	31.78949827
170	31.77021213
171	31.75308657
172	31.73323781
173	31.71471468
174	31.69530225
175	31.67865153
176	31.66079198
177	31.64256991
178	31.6241571
179	31.60600996
180	31.58907415
181	31.57077309
182	31.55276637
183	31.53505041
184	31.51777374
185	31.50262595
186	31.48578112
187	31.46857622
188	31.45200011
189	31.43553667
190	31.41802123
191	31.40165215
192	31.38557979
193	31.36875559
194	31.35174767
195	31.33590264
196	31.3176912
197	31.30329026
198	31.2883025
199	31.27421521
200	31.25855384
201	31.24415026
202	31.22819442
203	31.21415539
204	31.19898963
205	31.18382617
206	31.171035
207	31.15710147
208	31.14194331
209	31.1260511
210	31.11172578
211	31.09629794
212	31.08365288
213	31.06852085
214	31.05517552
215	31.04293823
216	31.03067227
217	31.01641915
218	31.00190985
219	30.98876546
220	30.9774685
221	30.96573815
222	30.95272441
223	30.94014231
224	30.9259614
225	30.91445853
226	30.90173231
227	30.88953908
228	30.87609405
229	30.86494299
230	30.85277934
231	30.8419715
232	30.82946465
233	30.81810193
234	30.80588228
235	30.79359695
236	30.78096268
237	30.76873492
238	30.75709545
239	30.74603756
240	30.73449263
241	30.72282447
242	30.7127125
243	30.70128893
244	30.69201217
245	30.6805805
246	30.67135356
247	30.66098319
248	30.65059522
249	30.6394473
250	30.6296648
251	30.6170957
252	30.60607525
253	30.59615014
254	30.5849143
255	30.57522464
256	30.56360805
257	30.55166624
258	30.54124895
259	30.53193352
260	30.52172643
261	30.51184427
262	30.50010395
263	30.48914875
264	30.47962609
265	30.47002209
266	30.45902198
267	30.44977274
268	30.43962647
269	30.42940191
270	30.41950845
271	30.41006655
272	30.40108039
273	30.39251767
274	30.38386366
275	30.3755316
276	30.3652494
277	30.35740872
278	30.35066148
279	30.34150601
280	30.33163559
281	30.32188334
282	30.31332422
283	30.30397718
284	30.29507334
285	30.28615754
286	30.27702553
287	30.26957924
288	30.26064077
289	30.25301669
290	30.24591222
291	30.23599748
292	30.22827633
293	30.22006389
294	30.21250452
295	30.20628637
296	30.19740371
297	30.1893576
298	30.18157637
299	30.1735267
300	30.16550945
301	30.15889333
302	30.15072654
303	30.14185336
304	30.1321862
305	30.12351615
306	30.11666919
307	30.10863975
308	30.10253859
309	30.09596232
310	30.08793326
311	30.08172963
312	30.07378545
313	30.06590211
314	30.05822221
315	30.05087777
316	30.04338177
317	30.03685487
318	30.03083841
319	30.02327589
320	30.0167961
321	30.01060748
322	30.00396808
323	29.99602927
324	29.98846975
325	29.98138262
326	29.97460838
327	29.96824412
328	29.96188167
329	29.95382387
330	29.94776215
331	29.94130727
332	29.9342877
333	29.9272316
334	29.92084176
335	29.91467684
336	29.90839225
337	29.90126311
338	29.89432928
339	29.88688714
340	29.88044402
341	29.87440605
342	29.86817239
343	29.86235197
344	29.85534293
345	29.84965531
346	29.84509784
347	29.83948607
348	29.83399657
